"V1"
"1  89 151 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 152 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 153 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 154 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 155 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 156 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 157 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 158 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 159 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 160 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 161 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 162 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 163 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 164 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 165 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 166 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 167 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 168 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 169 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 170 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 171 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 172 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 173 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 174 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 175 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 176 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 177 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 178 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 179 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 180 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 181 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 182 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 183 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 184 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 185 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 186 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 187 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 188 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 189 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 190 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 191 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 192 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 193 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 194 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 195 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 196 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 197 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 198 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 199 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  89 200 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
""
"# Cov Agex agex+h hpijx with i,j= 1-1 1-2 1-3 2-1 2-2 2-3"
"1  88  88 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000"
"1  88  89 0.76756 0.19240 0.04004 0.08426 0.73485 0.18088"
"1  88  90 0.58453 0.30376 0.11170 0.12064 0.55398 0.32538"
"1  88  91 0.43965 0.35708 0.20327 0.12714 0.42911 0.44375"
"1  88  92 0.32511 0.36956 0.30533 0.11656 0.34042 0.54302"
"1  88  93 0.23533 0.35429 0.41039 0.09777 0.27452 0.62772"
"1  88  94 0.16608 0.32132 0.51260 0.07661 0.22279 0.70060"
"1  88  95 0.11387 0.27847 0.60765 0.05665 0.18011 0.76325"
"1  88  96 0.07564 0.23177 0.69259 0.03975 0.14370 0.81655"
"1  88  97 0.04858 0.18571 0.76572 0.02655 0.11233 0.86112"
"1  88  98 0.03012 0.14342 0.82646 0.01692 0.08556 0.89752"
"1  88  99 0.01803 0.10682 0.87515 0.01032 0.06325 0.92643"
"1  88 100 0.01042 0.07673 0.91285 0.00604 0.04527 0.94869"
